timestamp,open,high,low,close,volume
2024-10-19 08:00:00,154.57,155.06,153.63,153.86,48122.162
2024-10-19 12:00:00,153.86,157.49,153.82,156.49,82250.042
2024-10-19 16:00:00,156.49,156.97,155.35,156.36,55591.549
2024-10-19 20:00:00,156.36,159.84,156.14,159.78,99691.06
2024-10-20 00:00:00,159.78,160.59,158.17,159.04,99433.27
2024-10-20 04:00:00,159.04,160.58,158.58,158.78,86362.108
2024-10-20 08:00:00,158.78,159.44,158.38,159.18,41436.468
2024-10-20 12:00:00,159.18,161.5,157.61,160.03,186343.017
2024-10-20 16:00:00,160.03,161.23,159.32,160.38,71275.799
2024-10-20 20:00:00,160.38,167.97,160.15,167.4,305420.129
2024-10-21 00:00:00,167.4,170.11,167.19,169.51,223302.816
2024-10-21 04:00:00,169.51,171.72,168.58,168.66,167385.691
2024-10-21 08:00:00,168.66,169.63,165.72,166.4,209558.717
2024-10-21 12:00:00,166.4,167.08,161.4,165.31,228754.929
2024-10-21 16:00:00,165.31,168.11,163.07,167.79,139232.821
2024-10-21 20:00:00,167.79,168.15,166.05,166.17,102164.666
2024-10-22 00:00:00,166.17,167.89,162.97,166.45,145389.831
2024-10-22 04:00:00,166.45,168.99,166.18,167.09,100220.176
2024-10-22 08:00:00,167.09,169.2,163.5,167.89,194974.918
2024-10-22 12:00:00,167.89,170.95,164.83,167.78,364508.689
2024-10-22 16:00:00,167.78,169.17,166.01,168.48,152340.367
2024-10-22 20:00:00,168.48,169.22,166.91,167.6,70257.24
2024-10-23 00:00:00,167.6,167.98,164.56,165.53,100131.814
2024-10-23 04:00:00,165.53,166.49,164.23,165.7,131709.61
2024-10-23 08:00:00,165.7,166.94,164.15,166.42,134744.115
2024-10-23 12:00:00,166.42,169.45,164.96,168.15,209576.845
2024-10-23 16:00:00,168.15,173.92,164.71,173.0,456534.45
2024-10-23 20:00:00,173.0,174.28,170.04,170.85,171652.789
2024-10-24 00:00:00,170.85,175.0,170.51,174.17,181666.491
2024-10-24 04:00:00,174.17,175.26,172.78,173.53,131368.198
2024-10-24 08:00:00,173.53,174.38,170.96,173.87,155757.252
2024-10-24 12:00:00,173.87,177.19,173.71,175.44,240401.581
2024-10-24 16:00:00,175.44,177.8,174.66,177.4,135583.883
2024-10-24 20:00:00,177.4,179.28,176.47,177.18,126463.631
2024-10-25 00:00:00,177.18,177.46,174.32,174.67,142511.039
2024-10-25 04:00:00,174.67,175.05,171.55,171.9,153546.892
2024-10-25 08:00:00,171.9,174.15,170.82,173.62,160996.11
2024-10-25 12:00:00,173.62,177.58,171.24,172.45,222898.392
2024-10-25 16:00:00,172.45,173.01,165.13,168.0,630712.014
2024-10-25 20:00:00,168.0,168.84,158.93,164.9,484539.595
2024-10-26 00:00:00,164.9,166.0,162.48,165.66,200854.912
2024-10-26 04:00:00,165.66,170.0,165.36,167.35,155096.701
2024-10-26 08:00:00,167.35,170.33,167.32,168.69,111768.287
2024-10-26 12:00:00,168.69,169.47,167.2,168.62,133062.211
2024-10-26 16:00:00,168.62,172.37,168.36,171.53,139135.246
2024-10-26 20:00:00,171.53,173.28,170.65,170.86,84630.393
2024-10-27 00:00:00,170.86,173.19,170.27,172.14,59324.794
2024-10-27 04:00:00,172.14,173.52,171.66,173.25,51735.062
2024-10-27 08:00:00,173.25,175.53,173.16,174.02,79939.318
2024-10-27 12:00:00,174.02,177.04,174.02,175.79,113600.658
2024-10-27 16:00:00,175.79,177.74,174.75,177.19,161360.845
2024-10-27 20:00:00,177.19,178.28,176.54,176.62,87089.846
2024-10-28 00:00:00,176.62,177.19,174.78,175.68,99380.753
2024-10-28 04:00:00,175.68,176.74,173.01,175.7,124993.414
2024-10-28 08:00:00,175.7,178.56,175.61,176.97,116055.953
2024-10-28 12:00:00,176.97,177.96,173.32,173.38,229525.076
2024-10-28 16:00:00,173.38,178.08,172.42,176.36,200406.322
2024-10-28 20:00:00,176.36,179.8,175.71,178.28,176006.344
2024-10-29 00:00:00,178.28,182.29,177.14,181.81,261008.892
2024-10-29 04:00:00,181.81,182.73,179.51,180.15,146260.498
2024-10-29 08:00:00,180.15,181.89,180.0,180.82,79888.521
2024-10-29 12:00:00,180.82,181.02,178.24,180.65,155143.041
2024-10-29 16:00:00,180.65,183.43,178.1,178.18,286703.838
2024-10-29 20:00:00,178.18,180.29,176.38,179.44,137034.408
2024-10-30 00:00:00,179.44,180.88,177.0,180.15,94845.483
2024-10-30 04:00:00,180.15,181.34,178.17,178.69,76214.827
2024-10-30 08:00:00,178.69,179.34,175.28,175.68,129668.405
2024-10-30 12:00:00,175.68,177.26,173.16,173.94,195502.732
2024-10-30 16:00:00,173.94,175.8,173.27,174.27,134180.9
2024-10-30 20:00:00,174.27,177.09,173.06,174.88,118685.455
2024-10-31 00:00:00,174.88,176.56,174.15,174.36,65647.572
2024-10-31 04:00:00,174.36,176.0,173.14,174.48,74312.516
2024-10-31 08:00:00,174.48,176.35,173.29,175.02,70489.36
2024-10-31 12:00:00,175.02,175.44,169.3,170.64,237190.728
2024-10-31 16:00:00,170.64,170.75,168.52,168.69,173842.436
2024-10-31 20:00:00,168.69,170.28,167.57,168.67,89682.461
2024-11-01 00:00:00,168.67,169.42,165.4,167.16,115179.734
2024-11-01 04:00:00,167.16,167.62,165.04,165.95,73658.19
2024-11-01 08:00:00,165.95,168.84,165.0,167.88,103717.442
2024-11-01 12:00:00,167.88,174.06,163.49,164.14,277641.611
2024-11-01 16:00:00,164.14,167.82,163.68,166.6,169042.782
2024-11-01 20:00:00,166.6,167.13,163.91,166.1,63252.254
2024-11-02 00:00:00,166.1,168.62,166.03,167.01,56791.265
2024-11-02 04:00:00,167.01,167.68,165.6,167.63,45981.96
2024-11-02 08:00:00,167.63,167.87,165.86,166.02,40215.527
2024-11-02 12:00:00,166.02,166.46,162.1,163.81,164448.862
2024-11-02 16:00:00,163.81,165.42,162.99,165.17,68350.504
2024-11-02 20:00:00,165.17,166.93,164.94,166.15,54229.742
2024-11-03 00:00:00,166.15,166.61,160.85,161.94,206665.299
2024-11-03 04:00:00,161.94,164.1,161.8,163.54,74265.677
2024-11-03 08:00:00,163.54,164.85,162.66,163.6,103320.949
2024-11-03 12:00:00,163.6,164.59,157.85,159.98,222714.334
2024-11-03 16:00:00,159.98,161.84,158.06,161.07,156587.315
2024-11-03 20:00:00,161.07,163.86,160.5,162.52,111772.88
2024-11-04 00:00:00,162.52,165.02,160.44,162.83,105779.509
2024-11-04 04:00:00,162.83,163.87,161.35,161.39,64740.424
2024-11-04 08:00:00,161.39,164.82,160.07,164.08,127638.923
2024-11-04 12:00:00,164.08,165.0,161.6,163.03,136937.646
2024-11-04 16:00:00,163.03,163.44,159.13,159.59,153697.953
2024-11-04 20:00:00,159.59,160.05,155.1,157.94,187516.345
2024-11-05 00:00:00,157.94,159.72,156.88,159.67,97032.185
2024-11-05 04:00:00,159.67,162.42,159.36,162.03,71314.698
2024-11-05 08:00:00,162.03,163.06,161.01,162.37,92839.3
2024-11-05 12:00:00,162.37,167.88,161.82,165.88,229462.713
2024-11-05 16:00:00,165.88,169.31,163.38,164.06,199937.205
2024-11-05 20:00:00,164.06,167.71,163.29,166.63,133293.756
2024-11-06 00:00:00,166.63,184.99,166.39,184.93,595802.324
2024-11-06 04:00:00,184.93,188.48,182.52,183.83,573343.831
2024-11-06 08:00:00,183.83,186.85,180.19,186.74,311355.376
2024-11-06 12:00:00,186.74,188.75,184.27,185.49,250710.692
2024-11-06 16:00:00,185.49,188.42,184.72,188.42,171504.392
2024-11-06 20:00:00,188.42,190.08,186.43,186.53,179415.268
2024-11-07 00:00:00,186.53,191.98,185.83,189.09,160900.202
2024-11-07 04:00:00,189.09,190.05,186.01,187.99,117868.882
2024-11-07 08:00:00,187.99,189.34,186.0,186.05,83929.246
2024-11-07 12:00:00,186.05,192.76,186.0,192.67,177980.897
2024-11-07 16:00:00,192.67,197.97,191.05,197.0,289771.474
2024-11-07 20:00:00,197.0,197.81,194.13,196.33,121024.381
2024-11-08 00:00:00,196.33,201.12,195.64,198.18,184587.008
2024-11-08 04:00:00,198.18,200.81,197.36,200.36,115544.897
2024-11-08 08:00:00,200.36,204.84,198.14,203.04,181455.247
2024-11-08 12:00:00,203.04,205.12,198.39,200.95,227513.087
2024-11-08 16:00:00,200.95,202.12,196.22,199.57,186080.227
2024-11-08 20:00:00,199.57,200.19,197.12,199.87,90711.631
2024-11-09 00:00:00,199.87,200.27,197.2,198.99,109025.413
2024-11-09 04:00:00,198.99,202.44,198.99,200.28,129760.903
2024-11-09 08:00:00,200.28,203.43,199.91,202.18,111773.596
2024-11-09 12:00:00,202.18,202.59,197.37,198.4,180058.261
2024-11-09 16:00:00,198.4,199.61,195.01,197.74,142689.474
2024-11-09 20:00:00,197.74,202.0,197.39,199.88,112018.988
2024-11-10 00:00:00,199.88,204.98,198.59,201.41,256430.221
2024-11-10 04:00:00,201.41,209.0,200.92,204.98,370883.534
2024-11-10 08:00:00,204.98,207.46,203.98,206.62,172666.0
2024-11-10 12:00:00,206.62,213.33,203.46,212.21,341743.564
2024-11-10 16:00:00,212.21,215.4,206.18,208.46,357836.639
2024-11-10 20:00:00,208.46,214.05,199.66,210.07,313248.275
2024-11-11 00:00:00,210.07,212.5,208.13,210.0,183420.574
2024-11-11 04:00:00,210.0,210.26,204.08,207.97,210593.211
2024-11-11 08:00:00,207.97,217.69,206.55,217.63,293261.913
2024-11-11 12:00:00,217.63,221.17,214.46,219.07,421656.428
2024-11-11 16:00:00,219.07,222.28,216.22,217.78,366657.959
2024-11-11 20:00:00,217.78,224.1,216.6,222.11,400666.147
2024-11-12 00:00:00,222.11,222.56,215.17,220.63,335501.931
2024-11-12 04:00:00,220.63,221.87,216.13,221.78,211727.051
2024-11-12 08:00:00,221.78,225.25,208.71,211.18,532182.642
2024-11-12 12:00:00,211.18,214.02,204.72,210.54,387490.975
2024-11-12 16:00:00,210.54,215.37,206.72,213.2,235381.006
2024-11-12 20:00:00,213.2,215.52,210.03,211.63,168661.963
2024-11-13 00:00:00,211.63,213.25,203.09,203.2,248794.742
2024-11-13 04:00:00,203.2,207.32,200.75,205.24,438642.945
2024-11-13 08:00:00,205.24,209.41,203.87,207.69,227784.741
2024-11-13 12:00:00,207.69,217.32,206.01,216.36,637598.779
2024-11-13 16:00:00,216.36,220.49,210.22,210.83,545248.053
2024-11-13 20:00:00,210.83,215.5,205.86,215.14,315945.472
2024-11-14 00:00:00,215.14,219.52,212.04,219.45,211495.118
2024-11-14 04:00:00,219.45,220.75,215.16,218.12,266209.155
2024-11-14 08:00:00,218.12,222.91,213.49,216.03,272862.54
2024-11-14 12:00:00,216.03,218.0,209.07,210.87,350693.583
2024-11-14 16:00:00,210.87,217.17,209.84,215.62,230524.623
2024-11-14 20:00:00,215.62,215.62,206.71,209.57,230652.631
2024-11-15 00:00:00,209.57,213.06,208.02,209.07,146978.61
2024-11-15 04:00:00,209.07,210.69,204.42,209.19,152290.493
2024-11-15 08:00:00,209.19,213.93,207.81,213.59,128187.261
2024-11-15 12:00:00,213.59,215.35,206.68,208.36,244809.817
2024-11-15 16:00:00,208.36,213.56,208.04,212.35,173170.711
2024-11-15 20:00:00,212.35,220.58,212.23,218.46,270876.609
2024-11-16 00:00:00,218.46,221.62,215.86,221.34,108345.525
2024-11-16 04:00:00,221.34,221.86,218.45,218.88,88098.974
2024-11-16 08:00:00,218.88,219.8,216.59,218.87,94488.864
2024-11-16 12:00:00,218.87,221.79,213.7,214.98,236297.365
2024-11-16 16:00:00,214.98,216.99,213.05,216.26,135945.004
2024-11-16 20:00:00,216.26,217.34,213.98,215.73,76607.595
2024-11-17 00:00:00,215.73,221.47,212.08,221.39,222938.471
2024-11-17 04:00:00,221.39,239.82,221.39,237.25,571737.704
2024-11-17 08:00:00,237.25,242.1,234.35,234.85,285439.211
2024-11-17 12:00:00,234.85,236.07,229.56,233.97,237699.003
2024-11-17 16:00:00,233.97,235.58,231.19,235.35,160055.835
2024-11-17 20:00:00,235.35,238.43,231.59,237.48,199538.255
2024-11-18 00:00:00,237.48,244.24,234.01,244.15,199925.855
2024-11-18 04:00:00,244.15,245.25,239.51,242.04,243700.462
2024-11-18 08:00:00,242.04,248.56,239.74,242.5,258002.796
2024-11-18 12:00:00,242.5,245.18,238.06,243.42,330776.674
2024-11-18 16:00:00,243.42,243.98,234.2,236.3,410902.905
2024-11-18 20:00:00,236.3,240.89,235.7,239.78,191042.015
2024-11-19 00:00:00,239.78,243.46,237.28,240.61,165427.245
2024-11-19 04:00:00,240.61,244.45,238.73,243.3,165977.652
2024-11-19 08:00:00,243.3,247.07,241.9,246.03,182066.186
2024-11-19 12:00:00,246.03,247.53,238.35,240.61,293913.97
2024-11-19 16:00:00,240.61,244.69,240.05,243.53,257030.988
2024-11-19 20:00:00,243.53,244.24,233.42,237.62,280276.26
2024-11-20 00:00:00,237.62,237.9,230.42,233.77,171460.391
2024-11-20 04:00:00,233.77,236.39,231.49,235.92,148439.806
2024-11-20 08:00:00,235.92,238.85,234.78,237.56,133948.501
2024-11-20 12:00:00,237.56,242.5,235.47,238.41,262886.902
2024-11-20 16:00:00,238.41,239.13,230.87,232.99,296068.257
2024-11-20 20:00:00,232.99,238.11,231.73,235.45,171945.129
2024-11-21 00:00:00,235.45,238.77,229.6,235.85,192640.509
2024-11-21 04:00:00,235.85,242.82,235.63,241.47,296221.622
2024-11-21 08:00:00,241.47,243.48,239.92,240.03,158232.909
2024-11-21 12:00:00,240.03,253.25,240.0,248.86,558586.995
2024-11-21 16:00:00,248.86,259.86,248.32,253.9,482178.695
2024-11-21 20:00:00,253.9,257.52,252.64,256.42,255806.572
2024-11-22 00:00:00,256.42,264.5,252.35,262.5,288547.891
2024-11-22 04:00:00,262.5,262.85,257.87,259.24,206024.046
2024-11-22 08:00:00,259.24,260.91,256.17,259.24,162403.764
2024-11-22 12:00:00,259.24,260.39,252.45,256.36,291797.817
2024-11-22 16:00:00,256.36,256.38,251.37,254.02,228526.614
2024-11-22 20:00:00,254.02,257.99,253.24,256.95,143602.675
2024-11-23 00:00:00,256.95,257.74,253.3,257.21,113025.745
2024-11-23 04:00:00,257.21,263.99,256.91,258.23,278631.374
2024-11-23 08:00:00,258.23,259.63,255.72,256.04,122515.707
2024-11-23 12:00:00,256.04,263.6,255.74,259.66,209382.752
2024-11-23 16:00:00,259.66,260.32,254.1,254.39,188820.689
2024-11-23 20:00:00,254.39,256.07,252.7,254.9,124107.227
2024-11-24 00:00:00,254.9,259.76,254.42,258.57,100584.291
2024-11-24 04:00:00,258.57,259.33,254.02,256.63,106189.009
2024-11-24 08:00:00,256.63,256.79,247.6,248.38,166271.557
2024-11-24 12:00:00,248.38,250.19,240.66,244.15,302868.524
2024-11-24 16:00:00,244.15,250.36,243.65,248.57,123626.46
2024-11-24 20:00:00,248.57,254.74,248.15,252.71,93382.069
2024-11-25 00:00:00,252.71,253.19,245.65,252.44,97936.316
2024-11-25 04:00:00,252.44,254.09,251.53,253.3,136520.127
2024-11-25 08:00:00,253.3,256.66,251.16,252.13,124182.599
2024-11-25 12:00:00,252.13,252.55,235.12,244.99,368475.825
2024-11-25 16:00:00,244.99,246.13,237.35,239.65,220730.141
2024-11-25 20:00:00,239.65,241.12,231.13,234.15,237461.924
2024-11-26 00:00:00,234.15,239.52,233.54,237.5,120730.842
2024-11-26 04:00:00,237.5,239.68,234.93,235.7,111012.287
2024-11-26 08:00:00,235.7,236.57,221.77,227.77,386379.537
2024-11-26 12:00:00,227.77,232.57,225.79,227.4,287903.555
2024-11-26 16:00:00,227.4,232.55,223.28,229.02,219596.231
2024-11-26 20:00:00,229.02,232.18,227.38,230.71,139639.43
2024-11-27 00:00:00,230.71,233.77,228.13,231.5,106040.093
2024-11-27 04:00:00,231.5,234.98,227.57,234.35,122857.843
2024-11-27 08:00:00,234.35,237.13,232.03,235.02,136396.678
2024-11-27 12:00:00,235.02,240.93,232.61,240.57,203477.243
2024-11-27 16:00:00,240.57,241.14,237.72,239.08,177783.601
2024-11-27 20:00:00,239.08,243.31,238.78,241.97,145881.057
2024-11-28 00:00:00,241.97,245.26,238.06,239.98,149035.632
2024-11-28 04:00:00,239.98,241.15,236.66,238.05,106710.747
2024-11-28 08:00:00,238.05,239.16,234.37,236.89,102802.722
2024-11-28 12:00:00,236.89,237.74,232.82,233.05,175350.18
2024-11-28 16:00:00,233.05,237.05,233.05,235.47,78303.219
2024-11-28 20:00:00,235.47,238.38,234.83,237.59,72507.529
2024-11-29 00:00:00,237.59,243.1,236.47,241.95,122239.787
2024-11-29 04:00:00,241.95,242.18,237.56,237.64,101364.54
2024-11-29 08:00:00,237.64,245.5,237.64,245.25,112918.185
2024-11-29 12:00:00,245.25,246.8,242.0,243.46,197637.909
2024-11-29 16:00:00,243.46,244.53,239.97,241.15,140946.574
2024-11-29 20:00:00,241.15,245.31,240.94,243.3,71132.511
2024-11-30 00:00:00,243.3,243.32,239.1,242.78,121970.849
2024-11-30 04:00:00,242.78,245.1,241.58,244.21,95957.259
2024-11-30 08:00:00,244.21,245.39,240.0,241.44,117038.105
2024-11-30 12:00:00,241.44,243.1,238.64,239.85,120284.084
2024-11-30 16:00:00,239.85,240.55,238.81,239.91,80810.727
2024-11-30 20:00:00,239.91,241.17,237.47,237.6,80772.154
2024-12-01 00:00:00,237.6,239.88,234.06,235.65,145760.908
2024-12-01 04:00:00,235.65,236.9,234.99,235.49,74776.022
2024-12-01 08:00:00,235.49,238.74,235.35,237.08,77889.635
2024-12-01 12:00:00,237.08,239.35,236.12,238.51,99584.988
2024-12-01 16:00:00,238.51,239.46,234.96,236.27,92539.932
2024-12-01 20:00:00,236.27,239.08,234.27,236.77,105711.886
2024-12-02 00:00:00,236.77,238.21,227.99,228.41,280399.744
2024-12-02 04:00:00,228.41,230.31,225.73,228.58,277929.136
2024-12-02 08:00:00,228.58,228.82,222.88,224.77,328430.656
2024-12-02 12:00:00,224.77,229.61,221.68,229.23,292793.285
2024-12-02 16:00:00,229.23,229.97,220.08,224.0,277845.269
2024-12-02 20:00:00,224.0,226.04,221.21,225.72,189461.075
2024-12-03 00:00:00,225.72,229.34,223.06,227.96,203093.366
2024-12-03 04:00:00,227.96,230.96,225.13,226.92,186044.189
2024-12-03 08:00:00,226.92,228.54,222.93,225.58,162039.083
2024-12-03 12:00:00,225.58,226.37,214.98,223.26,596928.647
2024-12-03 16:00:00,223.26,228.46,220.32,228.16,258007.619
2024-12-03 20:00:00,228.16,239.64,227.72,233.94,450237.86
2024-12-04 00:00:00,233.94,240.52,233.94,237.65,252919.274
2024-12-04 04:00:00,237.65,240.89,235.85,236.62,124551.212
2024-12-04 08:00:00,236.62,237.9,235.0,235.94,176590.655
2024-12-04 12:00:00,235.94,236.14,229.84,233.74,282489.56
2024-12-04 16:00:00,233.74,234.04,224.65,232.67,328422.879
2024-12-04 20:00:00,232.67,236.27,225.82,229.14,311986.221
2024-12-05 00:00:00,229.14,238.51,222.92,232.9,527686.45
2024-12-05 04:00:00,232.9,238.24,231.38,233.9,296687.156
2024-12-05 08:00:00,233.9,242.5,233.48,241.85,348948.525
2024-12-05 12:00:00,241.85,244.8,236.23,239.08,393985.577
2024-12-05 16:00:00,239.08,243.0,232.36,233.08,292346.179
2024-12-05 20:00:00,233.08,240.88,224.63,235.92,514852.581
2024-12-06 00:00:00,235.92,247.01,234.46,242.0,439010.864
2024-12-06 04:00:00,242.0,242.91,237.68,239.32,176225.124
2024-12-06 08:00:00,239.32,240.5,233.55,234.08,278645.569
2024-12-06 12:00:00,234.08,239.85,230.86,238.04,432207.223
2024-12-06 16:00:00,238.04,240.48,237.04,239.72,268842.961
2024-12-06 20:00:00,239.72,240.73,235.32,236.85,148080.062
2024-12-07 00:00:00,236.85,237.45,234.07,234.86,121212.757
2024-12-07 04:00:00,234.86,236.56,234.3,236.19,69257.367
2024-12-07 08:00:00,236.19,239.4,234.97,238.18,125259.57
2024-12-07 12:00:00,238.18,243.22,237.3,240.84,166482.095
2024-12-07 16:00:00,240.84,242.56,238.83,241.68,169825.434
2024-12-07 20:00:00,241.68,243.62,237.83,238.11,153483.836
2024-12-08 00:00:00,238.11,241.51,237.6,240.67,86488.531
2024-12-08 04:00:00,240.67,241.08,236.57,237.61,91597.884
2024-12-08 08:00:00,237.61,237.81,233.23,235.98,134416.845
2024-12-08 12:00:00,235.98,237.68,234.51,237.35,117291.601
2024-12-08 16:00:00,237.35,237.7,234.05,236.56,96266.594
2024-12-08 20:00:00,236.56,237.8,234.59,237.03,80862.934
2024-12-09 00:00:00,237.03,237.31,230.18,231.84,205297.141
2024-12-09 04:00:00,231.84,232.81,228.24,231.58,165908.794
2024-12-09 08:00:00,231.58,231.81,225.36,225.98,249608.515
2024-12-09 12:00:00,225.98,231.75,222.94,224.32,368193.668
2024-12-09 16:00:00,224.32,226.13,221.77,222.01,222356.452
2024-12-09 20:00:00,222.01,225.53,201.33,216.59,1537707.806
2024-12-10 00:00:00,216.59,221.01,206.96,215.85,632399.926
